|       1 |       1 |       1 |       0 |        1 | src/java/org/apache/commons/codec/binary/Hex.java |
|       1 |       2 |       1 |       1 |        0 | src/java/org/apache/commons/codec/language/RefinedSoundex.java |
|       1 |       2 |       1 |       1 |        0 | src/java/org/apache/commons/codec/package.html |
|       1 |       2 |       1 |       1 |        0 | src/java/org/apache/commons/codec/StringEncoder.java |
|       1 |       2 |       1 |       1 |        0 | src/site/site.xml |
|       1 |       2 |       1 |       1 |        0 | src/site/xdoc/userguide.xml |
|       1 |       2 |       2 |       0 |        2 | src/test/org/apache/commons/codec/binary/Codec105ErrorInputStream.java |
|       1 |       3 |       2 |       1 |        1 | checkstyle.xml |
|       1 |       3 |       3 |       0 |        3 | src/java/org/apache/commons/codec/binary/Base32.java |
|       1 |       3 |       3 |       0 |        3 | src/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java |
|       2 |       3 |       2 |       1 |        1 | src/site/xdoc/index.xml |
|       1 |       4 |       2 |       2 |        0 | src/java/org/apache/commons/codec/binary/BaseNCodec.java |
|       1 |       4 |       2 |       2 |        0 | src/test/java/org/apache/commons/codec/language/bm/PhoneticEngineTest.java |
|       1 |       4 |       2 |       2 |        0 | src/test/org/apache/commons/codec/binary/Base32TestData.java |
|       1 |       4 |       2 |       2 |        0 | src/test/org/apache/commons/codec/binary/Base64TestData.java |
|       1 |       4 |       2 |       2 |        0 | src/test/org/apache/commons/codec/language/bm/{PhoneticTest.java |
|       1 |       4 |       3 |       1 |        2 | src/main/java/org/apache/commons/codec/language/bm/NameType.java |
|       1 |       4 |       4 |       0 |        4 | src/java/org/apache/commons/codec/binary/BaseNCodecOutputStream.java |
|       2 |       4 |       2 |       2 |        0 | src/java/org/apache/commons/codec/Encoder.java |
|       1 |       5 |       3 |       2 |        1 | src/test/org/apache/commons/codec/net/UtilsTest.java |
|       1 |       5 |       5 |       0 |        5 | doap_codec.rdf |
|       2 |       5 |       4 |       1 |        3 | src/main/java/org/apache/commons/codec/language/bm/Languages.java |
|       1 |       7 |       6 |       1 |        5 | src/main/java/org/apache/commons/codec/language/bm/Rule.java |
|       1 |       7 |       6 |       1 |        5 | src/main/java/org/apache/commons/codec/language/bm/RuleType.java |
|       3 |       7 |       5 |       2 |        3 | src/java/org/apache/commons/codec/net/BCodec.java |
|       3 |       8 |       4 |       4 |        0 | src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java |
|      39 |       8 |       4 |       4 |        0 | src/test/{ |
|       2 |       9 |       8 |       1 |        7 | src/main/java/org/apache/commons/codec/language/bm/Lang.java |
|       3 |       9 |       5 |       4 |        1 | build.xml |
|       1 |      10 |      10 |       0 |       10 | src/main/java/org/apache/commons/codec/StringEncoderComparator.java |
