|       1 |       1 |       1 |       0 |        1 | src/test/java/org/apache/maven/plugins/shade/resource/ApacheNoticeResourceTransformerParameterTests.java |
|       1 |       2 |       0 |       2 |       -2 | src/main/java/org/apache/maven/plugins/shade/resource/AppendingTransformer.java |
|       1 |       2 |       0 |       2 |       -2 | src/main/java/org/apache/maven/plugins/shade/resource/ManifestResourceTransformer.java |
|       1 |       2 |       0 |       2 |       -2 | src/main/java/org/apache/maven/plugins/shade/resource/ServicesResourceTransformer.java |
|       1 |       5 |       3 |       2 |        1 | src/main/java/org/apache/maven/plugins/shade/mojo/ShadeMojo.java |
|       2 |       5 |       5 |       0 |        5 | src/test/java/org/apache/maven/plugins/shade/resource/ServiceResourceTransformerTest.java |
|       1 |       6 |       1 |       5 |       -4 | src/main/java/org/apache/maven/plugins/shade/resource/ApacheNoticeResourceTransformer.java |
|       1 |       7 |       7 |       0 |        7 | src/main/java/org/apache/maven/plugins/shade/resource/ResourceTransformer.java |
|       2 |      13 |      10 |       3 |        7 | src/test/java/org/apache/maven/plugins/shade/resource/ComponentsXmlResourceTransformerTest.java |
|       4 |      20 |      10 |      10 |        0 | pom.xml |
|       4 |     313 |     183 |     130 |       53 | src/main/java/org/apache/maven/plugins/shade/DefaultShader.java |
|      19 |     376 |     220 |     156 |       64 | Stat Totals |
=====================================================================
|   files |   lines | growth  | shrink  | net(+/-) | filename/stats |
