,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
23,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Title,29,123,13,19,8,41,11,10,0,2
24,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptReaderSource,37,44,2,4,9,14,4,5,2,4
25,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.PageBreak,0,15,0,0,0,5,0,2,0,2
26,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Block,5,176,5,19,1,48,5,16,0,9
27,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.NumberedListItem,5,57,2,6,1,16,2,6,0,4
28,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptSinkFactory,8,0,0,0,2,0,2,0,2,0
29,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptSiteModule,6,0,0,0,2,0,1,0,1,0
30,Doxia :: Core,org.apache.maven.doxia.macro,MacroRequest,4,20,0,0,2,7,1,4,1,4
31,Doxia :: Core,org.apache.maven.doxia.macro,MacroExecutionException,9,0,0,0,4,0,2,0,2,0
32,Doxia :: Core,org.apache.maven.doxia.macro,Macro,0,7,0,0,0,2,0,1,0,1
33,Doxia :: Core,org.apache.maven.doxia.macro,EchoMacro,0,57,0,6,0,10,0,5,0,2
34,Doxia :: Core,org.apache.maven.doxia.macro,SwfMacro,13,306,15,33,4,70,13,13,0,2
35,Doxia :: Core,org.apache.maven.doxia.macro,AbstractMacro,4,66,2,8,2,17,2,8,0,5
36,Doxia :: Core,org.apache.maven.doxia,DefaultDoxia,25,0,0,0,6,0,3,0,3,0
37,Doxia :: Core,org.apache.maven.doxia,Doxia,4,0,0,0,1,0,1,0,1,0
38,Doxia :: Core,org.apache.maven.doxia.module.site,SiteModule,4,0,0,0,1,0,1,0,1,0
39,Doxia :: Core,org.apache.maven.doxia.module.site,AbstractSiteModule,27,0,0,0,10,0,5,0,5,0
40,Doxia :: Core,org.apache.maven.doxia.module.site.manager,DefaultSiteModuleManager,58,0,6,0,12,0,6,0,3,0
41,Doxia :: Core,org.apache.maven.doxia.module.site.manager,SiteModuleNotFoundException,13,0,0,0,6,0,3,0,3,0
42,Doxia :: Core,org.apache.maven.doxia.module.site.manager,SiteModuleManager,4,0,0,0,1,0,1,0,1,0
43,Doxia :: Core,org.apache.maven.doxia.parser.module,AbstractParserModule,39,0,0,0,14,0,7,0,7,0
44,Doxia :: Core,org.apache.maven.doxia.parser.module,DefaultParserModuleManager,58,0,6,0,12,0,6,0,3,0
45,Doxia :: Core,org.apache.maven.doxia.parser.module,ParserModuleNotFoundException,13,0,0,0,6,0,3,0,3,0
46,Doxia :: Core,org.apache.maven.doxia.sink,SinkEventAttributeSet,0,514,1,43,0,106,1,47,0,26
47,Doxia :: Core,org.apache.maven.doxia.sink,AbstractSink,2,78,1,13,1,19,1,11,0,5
48,Doxia :: Core,org.apache.maven.doxia.sink,AbstractXmlSink,4,153,1,15,2,43,2,17,1,10
49,Doxia :: Core,org.apache.maven.doxia.sink,AbstractBinarySinkFactory,59,0,6,0,11,0,7,0,4,0
50,Doxia :: Core,org.apache.maven.doxia.sink,RandomAccessSink,639,153,1,5,256,41,122,10,121,8
51,Doxia :: Core,org.apache.maven.doxia.sink,PipelineSink,46,0,2,0,10,0,5,0,4,0
52,Doxia :: Core,org.apache.maven.doxia.sink,XhtmlBaseSink,463,1745,88,161,107,518,104,154,19,113
53,Doxia :: Core,org.apache.maven.doxia.sink,SinkUtils,0,478,2,22,0,64,2,15,0,5
54,Doxia :: Core,org.apache.maven.doxia.sink,AbstractTextSink,3,0,0,0,1,0,1,0,1,0
55,Doxia :: Core,org.apache.maven.doxia.sink,AbstractTextSinkFactory,55,12,6,0,10,2,6,2,3,2
56,Doxia :: Core,org.apache.maven.doxia.sink,SinkAdapter,11,312,5,39,1,195,4,142,0,124
57,Doxia :: Core,org.apache.maven.doxia.sink,AbstractXmlSinkFactory,0,3,0,0,0,1,0,1,0,1
58,Doxia :: Core,org.apache.maven.doxia.parser.manager,ParserManager,4,0,0,0,1,0,1,0,1,0
59,Doxia :: Core,org.apache.maven.doxia.parser.manager,DefaultParserManager,25,0,2,0,5,0,3,0,2,0
60,Doxia :: Core,org.apache.maven.doxia.parser.manager,ParserNotFoundException,13,0,0,0,6,0,3,0,3,0
61,Doxia :: Core,org.apache.maven.doxia.macro.snippet,SnippetReader,18,188,4,26,3,45,5,20,1,9
62,Doxia :: Core,org.apache.maven.doxia.macro.snippet,SnippetMacro,71,262,9,21,13,63,9,18,1,11
63,Doxia :: Core,org.apache.maven.doxia.parser,XhtmlBaseParser,113,2420,37,227,28,587,30,138,3,33
64,Doxia :: Core,org.apache.maven.doxia.parser,AbstractTextParser,5,0,0,0,2,0,2,0,2,0
65,Doxia :: Core,org.apache.maven.doxia.parser,AbstractXmlParser.CachedFileEntityResolver,316,5,20,0,60,1,14,1,4,1
66,Doxia :: Core,org.apache.maven.doxia.parser,ParseException,96,0,4,0,24,0,14,0,12,0
67,Doxia :: Core,org.apache.maven.doxia.parser,AbstractParser,58,53,3,3,17,19,8,8,6,7
68,Doxia :: Core,org.apache.maven.doxia.parser,AbstractXmlParser,184,409,25,53,42,112,28,37,7,19
69,Doxia :: Core,org.apache.maven.doxia.parser,Parser,4,0,0,0,1,0,1,0,1,0
70,Doxia :: Core,org.apache.maven.doxia.macro.manager,MacroNotFoundException,9,4,0,0,4,2,2,1,2,1
71,Doxia :: Core,org.apache.maven.doxia.macro.manager,MacroManager,0,4,0,0,0,1,0,1,0,1
72,Doxia :: Core,org.apache.maven.doxia.macro.manager,DefaultMacroManager,0,25,0,2,0,5,0,3,0,2
73,Doxia :: Core,org.apache.maven.doxia.index,IndexingSink,48,134,2,3,24,46,12,16,10,15
74,Doxia :: Core,org.apache.maven.doxia.index,IndexEntry,83,155,13,13,21,42,12,18,4,13
75,Doxia :: Core,org.apache.maven.doxia.document.io.xpp3,DocumentXpp3Reader,649,1657,111,221,123,292,97,103,16,18
76,Doxia :: Core,org.apache.maven.doxia.document.io.xpp3,DocumentXpp3Writer,74,1302,92,98,15,218,92,16,1,12
77,Doxia :: Core,org.apache.maven.doxia.util,ByLineReaderSource,34,68,5,7,12,23,5,8,2,5
78,Doxia :: Core,org.apache.maven.doxia.util,LineBreaker,171,0,20,0,52,0,20,0,9,0
79,Doxia :: Core,org.apache.maven.doxia.util,DoxiaUtils,48,360,8,86,13,55,7,52,1,11
80,Doxia :: Core,org.apache.maven.doxia.util,HtmlTools,22,809,9,60,5,99,9,41,0,14
81,Doxia :: Core,org.apache.maven.doxia.util,XmlValidator.MessagesErrorHandler,138,0,10,0,40,0,13,0,7,0
82,Doxia :: Core,org.apache.maven.doxia.util,XmlValidator,142,0,12,0,33,0,11,0,5,0
83,Doxia :: Core,org.apache.maven.doxia.macro.toc,TocMacro,34,213,8,22,4,53,8,11,0,4
84,Doxia :: Core,org.apache.maven.doxia.document,DocumentMeta,264,1419,165,119,33,273,139,66,4,59
85,Doxia :: Core,org.apache.maven.doxia.document,DocumentAuthor,131,774,100,62,6,144,82,34,1,34
86,Doxia :: Core,org.apache.maven.doxia.document,DocumentHyperlinkBehaviour,10,77,8,6,2,19,7,6,0,6
87,Doxia :: Core,org.apache.maven.doxia.document,DocumentTOC,31,174,16,14,8,37,17,10,3,9
88,Doxia :: Core,org.apache.maven.doxia.document,DocumentCover,131,651,84,54,16,123,69,32,2,30
89,Doxia :: Core,org.apache.maven.doxia.document,DocumentModel,26,236,25,19,1,50,21,15,0,14
90,Doxia :: Core,org.apache.maven.doxia.document,DocumentTOCItem,48,217,23,19,10,44,24,11,4,10
91,Doxia :: Core,org.apache.maven.doxia.document,DocumentTemplate,30,237,26,20,3,47,22,14,0,13
92,Doxia :: Core,org.apache.maven.doxia.document,DocumentStatistic,18,738,30,30,2,149,30,32,0,32
93,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
94,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
95,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
96,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
97,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
98,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
99,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
100,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
101,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
102,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup,0,219,0,0,0,91,0,1,0,1
103,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
104,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
105,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
106,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
107,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
108,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
109,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
110,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
111,Doxia :: Core,org.apache.maven.doxia.markup,HtmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
112,Doxia :: Core,org.apache.maven.doxia.markup,Markup,0,4,0,0,0,1,0,1,0,1
113,Doxia :: Markdown Module,org.apache.maven.doxia.module.markdown,MarkdownSiteModule,6,0,0,0,2,0,1,0,1,0
114,Doxia :: Markdown Module,org.apache.maven.doxia.module.markdown,MarkdownToDoxiaHtmlSerializer,0,41,0,2,0,10,0,3,0,2
115,Doxia :: Markdown Module,org.apache.maven.doxia.module.markdown,MarkdownParser,46,383,7,41,10,84,6,25,0,7
116,Doxia :: Markdown Module,org.apache.maven.doxia.module.markdown,MarkdownParserModule,5,0,0,0,2,0,1,0,1,0
117,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlSinkFactory,16,0,0,0,3,0,3,0,3,0
118,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlParserModule,4,0,0,0,2,0,1,0,1,0
119,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,AbstractXhtmlSink,3,0,0,0,1,0,1,0,1,0
120,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlParser,51,262,3,43,6,64,3,24,0,4
121,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlSink,6,184,1,9,2,59,1,17,0,13
122,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlSiteModule,6,0,0,0,2,0,1,0,1,0
123,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiSinkFactory,8,0,0,0,2,0,2,0,2,0
124,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiSink,256,695,35,22,101,248,56,108,30,104
125,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiSiteModule,6,0,0,0,2,0,1,0,1,0
126,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiParserModule,4,0,0,0,2,0,1,0,1,0
127,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiParser,28,293,3,21,3,74,3,14,0,5
128,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiMarkup,0,5,0,0,0,1,0,1,0,1
129,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
130,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,SectionBlockParser,27,130,4,18,4,28,4,15,0,8
131,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TextParser,8,691,5,63,1,125,5,44,0,15
132,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,VerbatimBlock,0,11,0,0,0,6,0,3,0,3
133,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,HRuleBlockParser,5,53,2,6,1,17,2,6,0,4
134,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,10,0,0,0,3,0,3,0,3
135,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,11,0,0,0,3,0,3,0,3
136,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableCellHeaderBlock,0,10,0,0,0,6,0,3,0,3
137,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,UnorderedListBlock,0,10,0,0,0,6,0,3,0,3
138,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,11,0,0,0,3,0,3,0,3
139,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,11,0,0,0,3,0,3,0,3
140,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,11,0,0,0,3,0,3,0,3
141,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,11,0,0,0,3,0,3,0,3
142,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,SectionBlock,79,127,3,5,15,29,3,12,1,10
143,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ListBlock,0,4,0,0,0,2,0,1,0,1
144,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,BoldBlock,0,10,0,0,0,6,0,3,0,3
145,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ImageBlock,29,27,3,3,9,10,5,2,2,2
146,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ListItemBlock,12,95,9,15,1,27,8,11,0,7
147,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableRowBlock,0,10,0,0,0,6,0,3,0,3
148,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ParagraphBlock,0,10,0,0,0,6,0,3,0,3
149,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TextBlock,24,42,1,5,2,15,2,7,1,5
150,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,XHTMLBlock,32,18,6,2,10,7,6,2,2,2
151,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,WikiWordBlock,5,97,3,11,1,24,3,10,0,6
152,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,LinkBlock,13,74,3,9,3,19,4,7,1,4
153,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,XHTMLWikiWordLinkResolver,0,14,0,0,0,2,0,2,0,2
154,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,NumeratedListBlock,11,32,2,2,2,11,3,4,1,4
155,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,8,0,0,0,2,0,2,0,2
156,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,8,0,0,0,2,0,2,0,2
157,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,8,0,0,0,2,0,2,0,2
158,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ParagraphBlockParser,34,208,8,36,7,56,8,24,0,10
159,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,AbstractFatherBlock,14,109,3,17,1,29,3,12,0,5
160,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,16,0,0,0,2,0,2,0,2
161,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,16,0,0,0,2,0,2,0,2
162,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,AnchorBlock,8,41,1,5,2,15,2,6,1,4
163,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableBlockParser,16,138,7,15,2,23,7,9,0,5
164,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,HorizontalRuleBlock,0,25,0,6,0,6,0,7,0,4
165,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser,5,384,4,54,1,67,4,33,0,8
166,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableBlock,0,40,0,2,0,12,0,5,0,4
167,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TreeListBuilder.TreeComponent,61,70,6,4,12,19,6,8,2,7
168,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableCellBlock,0,10,0,0,0,6,0,3,0,3
169,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,MonospaceBlock,0,10,0,0,0,6,0,3,0,3
170,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ItalicBlock,0,10,0,0,0,6,0,3,0,3
171,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TreeListBuilder,9,172,3,17,2,34,3,12,0,5
172,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,VerbatimBlockParser,5,90,2,4,1,17,2,5,0,4
173,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,NopBlock,17,4,4,0,3,2,4,2,2,2
174,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser,11,200,5,19,1,38,5,12,0,5
175,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RomanNumerals,212,0,6,0,12,0,7,0,4,0
176,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,MonospaceBold,3092,0,0,0,3,0,2,0,2,0
177,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Counter,0,24,0,0,0,10,0,5,0,5
178,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Paragraph,50,221,5,16,6,43,5,11,0,4
179,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Row,0,44,0,4,0,12,0,5,0,3
180,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,Serif,0,3092,0,0,0,3,0,2,0,2
181,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,PBMReader,159,0,20,0,42,0,19,0,8,0
182,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SerifBoldItalic,3092,0,0,0,3,0,2,0,2,0
183,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Item,0,9,0,0,0,4,0,1,0,1
184,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,Font.TextExtents,0,12,0,0,0,5,0,1,0,1
185,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSinkFactory,9,0,0,0,2,0,2,0,2,0
186,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink,884,1841,76,99,195,482,75,133,18,94
187,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SansSerif,3092,0,0,0,3,0,2,0,2,0
188,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Space,0,101,2,2,0,27,2,8,0,8
189,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,WMFWriter.Dib,377,0,46,0,85,0,28,0,5,0
190,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SerifItalic,3092,0,0,0,3,0,2,0,2,0
191,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,WMFWriter.Record,97,0,14,0,21,0,11,0,4,0
192,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,MonospaceItalic,3092,0,0,0,3,0,2,0,2,0
193,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Context,0,44,1,1,0,11,1,4,0,4
194,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,WMFWriter.DibBitBltRecord,31,0,0,0,10,0,3,0,3,0
195,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,AlphaNumerals,11,33,2,4,3,9,4,2,2,1
196,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,Font,14,87,1,7,3,19,3,6,2,3
197,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,PBMReader.HeaderReader,196,0,24,0,52,0,18,0,5,0
198,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SerifBold,0,3092,0,0,0,3,0,2,0,2
199,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,Monospace,0,3092,0,0,0,3,0,2,0,2
200,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Indentation,0,51,1,1,0,14,1,5,0,5
201,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Cell,1,107,2,8,1,25,2,6,0,3
202,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SansSerifItalic,3092,0,0,0,3,0,2,0,2,0
203,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Line,0,13,0,0,0,4,0,2,0,2
204,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,FontMetrics,5,68,1,3,2,19,1,4,0,2
205,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Table,1,93,1,9,1,21,1,7,0,3
206,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,WMFWriter,384,0,14,0,89,0,20,0,13,0
207,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,FontMetrics.CharMetrics,0,27,0,0,0,8,0,1,0,1
208,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,MonospaceBoldItalic,3092,0,0,0,3,0,2,0,2,0
209,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SansSerifBold,3092,0,0,0,3,0,2,0,2,0
210,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Box,0,9,0,0,0,4,0,1,0,1
211,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SansSerifBoldItalic,3092,0,0,0,3,0,2,0,2,0
212,Doxia :: Latex Module,org.apache.maven.doxia.module.latex,LatexSink,158,1321,36,69,51,368,40,146,5,117
213,Doxia :: Latex Module,org.apache.maven.doxia.module.latex,LatexSinkFactory,8,0,0,0,2,0,2,0,2,0
214,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextSinkFactory,26,0,2,0,6,0,5,0,4,0
215,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextSink,415,2478,53,67,95,677,54,117,8,98
216,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextUtil,63,107,5,15,14,28,7,10,2,5
217,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextFont,31,231,5,21,9,70,5,31,0,21
218,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextHeader,24,53,5,5,6,17,5,7,0,7
219,Doxia :: iText Module,org.apache.maven.doxia.module.itext,SinkActionContext,2,30,1,1,1,8,1,4,0,4
220,Doxia :: FO Module,org.apache.maven.doxia.module.fo,FoMarkup.new HTML.Tag() {...},2,3,0,0,1,1,1,1,1,1
221,Doxia :: FO Module,org.apache.maven.doxia.module.fo,FoMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
