GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Doxia :: Sink API,org.apache.maven.doxia.sink,SinkFactory,11,0,2,0,1,0,2,0,1,0
Doxia :: Sink API,org.apache.maven.doxia.sink,Sink,11,0,2,0,1,0,2,0,1,0
