GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Doxia :: Logging API,org.apache.maven.doxia.logging,SystemStreamLog,302,0,40,0,73,0,42,0,22,0
Doxia :: Logging API,org.apache.maven.doxia.logging,PlexusLoggerWrapper,149,0,10,0,44,0,24,0,19,0
