,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
121,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence,ConfluenceSinkFactory,8,0,0,0,2,0,2,0,2,0
122,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Paragraph,0,24,0,0,0,7,0,2,0,2
123,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.HorizontalRule,0,15,0,0,0,5,0,2,0,2
124,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser,365,1895,130,257,93,463,121,126,2,28
125,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParseException,24,0,0,0,8,0,4,0,4,0
126,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.DefinitionListItem,0,50,1,1,0,13,1,2,0,2
127,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.ListItem,0,15,0,0,0,5,0,2,0,2
128,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section2,0,20,0,0,0,7,0,3,0,3
129,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section3,0,20,0,0,0,7,0,3,0,3
130,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptMarkup,0,178,0,0,0,32,0,1,0,1
131,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section1,0,20,0,0,0,7,0,3,0,3
132,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section4,0,20,0,0,0,7,0,3,0,3
133,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section5,0,20,0,0,0,7,0,3,0,3
134,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptSink,91,1199,22,72,24,311,26,110,5,82
