|       5 |      10 |       5 |       5 |        0 | deltaspike/modules/security/impl/pom.xml |
|       5 |      10 |       5 |       5 |        0 | deltaspike/modules/servlet/api/pom.xml |
|       5 |      10 |       5 |       5 |        0 | deltaspike/modules/servlet/impl/pom.xml |
|       5 |      10 |       5 |       5 |        0 | deltaspike/modules/test-control/api/pom.xml |
|       5 |      10 |       5 |       5 |        0 | deltaspike/modules/test-control/impl/pom.xml |
|       5 |      10 |       5 |       5 |        0 | deltaspike/test-utils/pom.xml |
|       6 |      11 |       6 |       5 |        1 | deltaspike/cdictrl/impl-weld/pom.xml |
|       1 |      12 |       4 |       8 |       -4 | deltaspike/modules/jpa/impl/src/main/java/org/apache/deltaspike/jpa/impl/transaction/ResourceLocalTransactionStrategy.java |
|       6 |      12 |       6 |       6 |        0 | deltaspike/parent/pom.xml |
|       1 |      13 |      13 |       0 |       13 | deltaspike/core/impl/src/test/java/org/apache/deltaspike/test/core/api/config/ConfigResolverTest.java |
|       1 |      15 |      14 |       1 |       13 | deltaspike/core/impl/src/main/java/org/apache/deltaspike/core/impl/monitoring/InvocationMonitorInterceptor.java |
|       6 |      16 |       8 |       8 |        0 | deltaspike/modules/partial-bean/impl/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/dist/bom/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/dist/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/bean-validation/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/jpa/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/jsf/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/partial-bean/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/proxy/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/scheduler/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/security/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/servlet/pom.xml |
|       5 |      20 |      10 |      10 |        0 | deltaspike/modules/test-control/pom.xml |
|       5 |      20 |      10 |      10 |        0 | documentation/pom.xml |
|       5 |      20 |      10 |      10 |        0 | site/pom.xml |
|       6 |      22 |      11 |      11 |        0 | pom.xml |
