,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
160,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,PersistenceUnitDescriptorProvider,216,0,42,0,66,0,34,0,13,0
161,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,EntityMappingsDescriptor,33,0,0,0,14,0,7,0,7,0
162,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,MappedSuperclassDescriptor,52,0,0,0,13,0,3,0,3,0
163,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,PersistenceUnitDescriptorParser,240,0,12,0,48,0,13,0,7,0
164,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,EntityMappingsDescriptorParser,364,0,34,0,83,0,32,0,15,0
165,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,PersistenceUnitDescriptor,54,0,0,0,18,0,8,0,8,0
166,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,SecuredAnnotationAuthorizer,8,166,6,18,2,37,6,10,0,4
167,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,AccessDeniedExceptionBroadcaster,12,14,0,0,3,4,0,2,0,2
168,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,SkipInternalProcessingException,0,9,0,0,0,4,0,2,0,2
169,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,SecurityParameterValueRedefiner,90,107,12,12,17,27,9,5,0,2
170,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,DefaultAccessDecisionVoterContext,34,59,4,6,8,19,7,8,4,6
171,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,AuthorizationParameter,132,98,13,11,25,20,10,6,2,2
172,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,SecurityExtension,89,328,13,47,16,86,12,25,0,7
173,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,DefaultSecurityStrategy,24,89,4,8,8,26,2,9,0,5
174,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,SecurityMetaDataStorage,160,295,14,30,27,68,12,25,0,15
175,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,Authorizer.new SecurityViolation() {...},2,6,0,0,1,1,1,1,1,1
176,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,Authorizer,176,337,20,56,38,79,15,31,1,7
177,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,SecurityInterceptorBindingLiteral,0,3,0,0,0,1,0,1,0,1
178,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,SecurityInterceptor,0,8,0,0,0,2,0,2,0,2
179,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.util,SecurityUtils,35,213,6,30,6,40,5,19,0,6
180,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,ErrorViewAwareAccessDeniedException,10,0,0,0,4,0,2,0,2,0
181,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,Secured.AnnotationPreProcessor,13,0,0,0,3,0,2,0,2,0
182,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,AccessDecisionState,44,0,0,0,2,0,1,0,1,0
183,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,AbstractDecisionVoter,8,0,0,0,2,0,2,0,2,0
184,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,Secured.Descriptor,14,0,0,0,3,0,2,0,2,0
185,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,AccessDeniedException,9,0,0,0,4,0,2,0,2,0
186,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,SecurityDefinitionException,13,0,0,0,6,0,3,0,3,0
187,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,SimpleSecurityViolation,9,0,0,0,4,0,2,0,2,0
188,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,AbstractAccessDecisionVoter,13,0,0,0,4,0,2,0,2,0
189,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api,SecurityException,16,0,0,0,8,0,4,0,4,0
190,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl,AsmProxyClassGenerator,209,665,21,21,42,149,16,19,1,13
191,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl,CopyAnnotationVisitorAdapter,75,26,8,2,18,10,8,3,3,3
192,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl,AsmProxyClassGenerator.new ClassVisitor() {...},0,20,0,0,0,4,0,2,0,2
193,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl.invocation,DelegateManualInvocationHandler,0,24,0,0,0,5,0,4,0,4
194,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl.invocation,InterceptManualInvocationHandler,19,8,0,0,5,2,2,2,2,2
195,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl.invocation,ManualInvocationContext,15,102,5,7,7,26,6,5,1,4
196,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl.invocation,ManualInvocationThrowableWrapperException,4,0,0,0,2,0,1,0,1,0
197,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl.invocation,AbstractManualInvocationHandler,6,62,3,7,3,16,3,6,0,4
198,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl.invocation,InterceptorLookup,32,110,8,10,6,23,5,9,0,5
199,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.metadata,NamingConventionAwareMetadataFilter,64,0,6,0,14,0,5,0,2,0
200,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.config,ConfigExample,70,0,0,0,12,0,2,0,2,0
201,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.config,LocationId,34,0,0,0,2,0,1,0,1,0
202,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.config,SettingsBean,25,0,0,0,11,0,7,0,7,0
203,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.config,CustomPropertyFileConfig,7,0,0,0,3,0,3,0,3,0
204,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.config,CustomConfigPropertyProducer,77,0,8,0,19,0,9,0,5,0
205,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.echo,ToLowerCaseEchoService,6,0,0,0,2,0,2,0,2,0
206,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.echo,ToUpperCaseEchoService,6,0,0,0,2,0,2,0,2,0
207,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.echo,DefaultEchoService,5,0,0,0,2,0,2,0,2,0
208,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.echo,NoEchoService,5,0,0,0,2,0,2,0,2,0
209,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.beanmanagement,SimpleBeanLookupExample,124,0,6,0,26,0,5,0,2,0
210,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.api,DeltaSpikeProxyContextualLifecycle,192,0,20,0,45,0,14,0,4,0
211,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.api,DeltaSpikeProxyFactory.GeneratorHolder,6,0,0,0,3,0,2,0,2,0
212,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.api,DeltaSpikeProxyFactory,484,0,84,0,110,0,57,0,15,0
213,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.util,EnableInterceptorsProxyFactory.EnableInterceptorsDelegate,12,0,0,0,4,0,2,0,2,0
214,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.util,EnableInterceptorsInterceptor,11,0,0,0,3,0,2,0,2,0
215,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.util,EnableInterceptorsProxyFactory,67,0,2,0,13,0,6,0,5,0
216,Apache DeltaSpike CDI Servlet-ContainerControl,org.apache.deltaspike.cdise.servlet,CdiServletRequestListener,0,43,0,0,0,14,0,5,0,5
217,Apache DeltaSpike CDI Servlet-ContainerControl,org.apache.deltaspike.cdise.servlet,CdiServletContextListener,0,9,0,0,0,4,0,3,0,3
218,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck,ContainerCtrlTckTest,447,0,6,0,138,0,11,0,8,0
219,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck,ContainerCtrlTckTest.new Runnable() {...},87,0,2,0,19,0,3,0,2,0
220,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck.control,VersionControlRule.new Statement() {...},90,0,10,0,18,0,9,0,4,0
221,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck.control,VersionControlRule,10,0,0,0,2,0,2,0,2,0
222,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck.beans,TestUser,32,0,0,0,11,0,7,0,7,0
223,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck.beans,CarRepair,28,0,0,0,9,0,6,0,6,0
224,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck.beans,Car,28,0,0,0,9,0,6,0,6,0
225,Apache DeltaSpike CDI ContainerControl API,org.apache.deltaspike.cdise.api,CdiContainerLoader,98,0,8,0,19,0,7,0,3,0
226,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.resourceloader,InjectableResourceProducer,13,80,5,3,5,23,4,7,0,7
227,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.resourceloader,ResourceLoaderExtension,26,0,0,0,6,0,3,0,3,0
228,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,EnvironmentPropertyConfigSource,3,26,3,1,0,9,2,4,0,4
229,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,EnvironmentPropertyConfigSourceProvider,19,55,1,5,3,13,1,5,0,3
230,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,SystemPropertyConfigSource,0,9,0,0,0,4,0,2,0,2
231,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,PropertiesConfigSource,0,40,0,2,0,10,0,5,0,4
232,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,DefaultConfigPropertyProducer,44,30,0,0,7,6,3,6,3,6
233,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,DefaultConfigSourceProvider,0,75,0,2,0,19,0,4,0,3
234,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,MapConfigSource,5,12,0,0,2,4,2,2,2,2
235,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,BaseConfigSource,13,31,0,2,2,10,0,4,0,3
236,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,LocalJndiConfigSource,25,26,1,1,6,9,2,5,1,5
237,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,PropertyFileConfigSource,0,15,0,0,0,5,0,2,0,2
238,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,ConfigurationExtension,104,155,15,17,24,45,12,13,0,9
239,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.lock,LockSupplierStorage,28,130,4,12,6,29,4,7,0,3
240,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.lock,LockSupplierStorage.new LockSupplier() {...},9,46,0,2,3,5,0,3,0,2
241,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.lock,DefaultLockedStrategy,0,16,0,0,0,4,0,2,0,2
242,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.lock,LockSupplierStorage.new LockSupplier() {...},0,15,0,0,0,3,0,2,0,2
243,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.lock,LockedInterceptor,0,8,0,0,0,2,0,2,0,2
244,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.jmx,MBeanExtension,27,298,14,26,7,61,12,19,0,11
245,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.jmx,DynamicMBeanWrapper,338,434,26,30,58,88,23,17,3,9
246,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.jmx,BroadcasterProducer,23,16,1,1,3,5,1,2,0,2
247,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.jmx,AttributeAccessor,10,34,2,2,2,9,2,3,0,3
248,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.jmx,JmxBroadcasterLifecycle,10,0,0,0,5,0,3,0,3,0
249,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.throttling,InvokerStorage,33,140,7,19,6,34,7,9,0,3
250,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.throttling,Invoker,13,68,0,4,6,14,1,4,1,2
251,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.throttling,ThrottledInterceptor,0,8,0,0,0,2,0,2,0,2
252,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.throttling,DefaultThrottledStrategy,0,10,0,0,0,2,0,2,0,2
253,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.conversation,ConversationBeanHolder,0,3,0,0,0,1,0,1,0,1
254,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.conversation,GroupedConversationContext,18,201,3,19,4,48,4,17,1,9
255,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.conversation,InjectableGroupedConversation,0,27,0,0,0,8,0,2,0,2
256,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.conversation,ConversationKey,105,88,21,15,25,22,16,8,1,5
257,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.conversation,InjectableGroupedConversationManager,8,27,1,1,2,9,1,5,0,5
258,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.conversation,GroupedConversationArtifactProducer,0,22,0,0,0,5,0,3,0,3
259,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,ThreadPoolManager,24,82,6,6,9,25,6,4,0,4
260,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,J8PromiseCompanionTask,47,62,0,0,15,18,0,3,0,3
261,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,DefaultFutureableStrategy,89,135,24,6,20,41,15,4,0,4
262,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,DefaultFutureableStrategy.new Callable() {...},35,39,6,4,9,9,5,2,0,2
263,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,DefaultFutureableStrategy.new ThreadLocal() {...},4,3,0,0,1,1,1,1,1,1
264,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,DefaultFutureableStrategy.CallKey,76,0,20,0,11,0,14,0,4,0
265,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,FutureableInterceptor,0,8,0,0,0,2,0,2,0,2
266,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,DefaultExceptionEvent,8,64,1,1,2,27,2,13,1,13
267,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,HandlerMethodStorageImpl,52,125,7,21,8,22,5,12,1,2
268,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,OutboundParameterValueRedefiner,0,41,1,3,0,12,1,3,0,2
269,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,ExceptionHandlerBroadcaster,49,293,9,33,9,74,8,21,0,3
270,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,HandlerMethodStorageProducer,0,10,0,0,0,2,0,2,0,2
271,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,HandlerMethodImpl,19,391,9,39,5,76,9,31,0,16
272,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,ExceptionHandlerComparator,4,107,4,16,2,24,4,10,0,4
273,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control.extension,ExceptionControlExtension,20,178,5,21,6,36,5,15,0,7
274,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.activation,DefaultClassDeactivator,16,36,2,4,1,8,2,4,0,3
275,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.window,DefaultWindowContextQuotaHandler,11,54,3,7,3,14,3,5,0,3
276,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.window,WindowBeanHolder,0,28,1,1,0,9,1,3,0,3
277,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.window,WindowContextImpl,8,76,5,7,2,22,5,9,0,8
278,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.window,InjectableWindowContext,12,22,1,1,3,8,2,4,1,4
279,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.window,WindowContextProducer,0,10,0,0,0,2,0,2,0,2
280,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.window,WindowContextQuotaHandlerCache,10,17,1,1,3,6,2,3,1,3
281,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.window,WindowIdHolder,0,10,0,0,0,4,0,3,0,3
282,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.interceptor,GlobalInterceptorExtension,58,24,12,2,11,8,7,4,0,4
283,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.interceptor,GlobalInterceptorWrapper,94,0,2,0,20,0,11,0,10,0
284,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exclude.extension,ExcludeExtension,180,638,22,102,38,163,24,60,3,19
285,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.util,AnnotationInstanceUtils,17,9,3,1,4,5,2,1,0,1
286,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.util,AnnotatedMethods,12,26,2,4,1,8,2,2,0,1
287,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.util,JndiUtils,196,13,12,0,40,6,9,2,3,2
288,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.util,ConversationUtils,55,87,10,12,9,23,7,7,0,3
289,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,MessageFormatMessageInterpolator,0,13,0,0,0,3,0,2,0,2
290,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,MessageBundleInvocationHandler,59,226,12,34,12,52,9,19,0,5
291,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,MessageBundleExtension.MessageBundleLifecycle,0,47,1,1,0,9,1,4,0,4
292,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultMessageInterpolator,0,15,1,3,0,4,1,3,0,2
293,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultMessageContext,2,137,2,4,1,32,2,14,0,13
294,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultLocaleResolver,2,3,0,0,1,1,1,1,1,1
295,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,MessageBundleExtension,74,185,6,16,12,40,6,12,0,7
296,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultMessageResolver,4,90,5,13,1,23,5,7,0,3
297,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,MessageBundleContext,14,5,0,0,6,1,3,1,3,1
298,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultMessage,30,229,17,25,11,55,16,20,2,13
299,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.viewaccess,ViewAccessBeanAccessHistory,0,11,0,0,0,3,0,2,0,2
300,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.viewaccess,ViewAccessViewHistory,0,10,0,0,0,4,0,3,0,3
301,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.viewaccess,ViewAccessBeanHolder,0,3,0,0,0,1,0,1,0,1
302,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.viewaccess,InjectableViewAccessContextManager,24,0,2,0,9,0,4,0,3,0
303,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.viewaccess,ViewAccessContext,6,152,6,12,3,36,7,13,1,10
304,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.viewaccess,ViewAccessContextArtifactProducer,10,0,0,0,2,0,2,0,2,0
305,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope,AbstractBeanHolder,0,93,1,7,0,25,1,10,0,7
306,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope,DeltaSpikeContextExtension,2,130,2,2,2,32,2,7,0,7
307,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.interpreter,PropertyExpressionInterpreter,0,6,0,0,0,2,0,2,0,2
308,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.exception.control,ExceptionHandlingFlow,64,0,0,0,7,0,1,0,1,0
309,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.exception.control,ExceptionStackItem,92,0,10,0,25,0,12,0,7,0
310,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.projectstage,ProjectStage.Staging,0,3,0,0,0,1,0,1,0,1
311,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.projectstage,ProjectStage.SystemTest,0,3,0,0,0,1,0,1,0,1
312,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.projectstage,ProjectStage,49,79,2,2,7,22,4,4,2,4
313,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.projectstage,ProjectStage.IntegrationTest,0,3,0,0,0,1,0,1,0,1
314,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.projectstage,ProjectStage.UnitTest,0,3,0,0,0,1,0,1,0,1
315,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.projectstage,ProjectStage.Development,0,3,0,0,0,1,0,1,0,1
316,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.projectstage,ProjectStage.Production,0,3,0,0,0,1,0,1,0,1
317,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.interpreter,SimpleOperationEnum,68,0,2,0,11,0,5,0,4,0
318,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.interpreter,BasePropertyExpressionInterpreter,141,0,24,0,27,0,14,0,2,0
319,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.interceptor,AbstractInvocationContext,44,0,2,0,16,0,9,0,8,0
320,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.exception.control.event,ExceptionToCatchEvent,52,0,0,0,19,0,8,0,8,0
321,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.exception.control.event,ExceptionStackEvent,200,0,18,0,47,0,21,0,12,0
322,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.ParentExtensionCustomization,12,0,0,0,6,0,1,0,1,0
323,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.BeanManagerIntegration,12,0,0,0,6,0,1,0,1,0
324,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.ScopeCustomization.WindowRestriction,13,0,0,0,6,0,1,0,1,0
325,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.Validation.new ConfigResolver.Converter() {...},6,0,0,0,2,0,2,0,2,0
326,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.TimeoutCustomization,16,0,0,0,6,0,1,0,1,0
327,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.Validation,15,0,0,0,6,0,1,0,1,0
328,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.Validation.ViolationMode,34,0,0,0,2,0,1,0,1,0
329,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.InterceptorCustomization,13,0,0,0,6,0,1,0,1,0
330,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.MBeanIntegration,12,0,0,0,6,0,1,0,1,0
331,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.provider,BeanManagerProvider,304,0,46,0,83,0,36,0,13,0
332,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.provider,DependentProvider,118,0,8,0,27,0,9,0,5,0
333,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.provider,BeanProvider,391,0,34,0,87,0,41,0,24,0
334,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.resourceloader,ClasspathResourceProvider,168,0,18,0,40,0,15,0,6,0
335,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.resourceloader,AbstractResourceProvider,92,0,6,0,26,0,11,0,8,0
336,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.resourceloader,FileResourceProvider,42,0,6,0,10,0,7,0,4,0
337,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata,InjectionPointWrapper,36,0,0,0,11,0,8,0,8,0
338,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata,AnnotationInstanceProvider,72,459,7,57,21,94,7,38,0,13
339,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.metadata,ExecutableCallbackDescriptor,97,0,12,0,25,0,9,0,3,0
340,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.metadata,CallbackDescriptor.CallbackEntry,139,0,18,0,28,0,14,0,5,0
341,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.metadata,SimpleCallbackDescriptor,15,0,0,0,5,0,3,0,3,0
342,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.metadata,CallbackDescriptor,115,0,8,0,23,0,11,0,7,0
343,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.lock,Locked.Operation,24,0,0,0,2,0,1,0,1,0
344,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,ConfigResolver.PropertyBuilder,53,490,14,57,8,119,15,39,1,17
345,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,ConfigResolver,119,455,13,43,28,108,14,39,4,21
346,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,ConfigResolver.new Comparator() {...},2,10,1,1,0,2,1,2,0,2
347,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,ConfigResolver.new Comparator() {...},0,12,0,2,0,2,0,3,0,2
348,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,PropertyLoader,42,250,8,30,9,63,8,18,0,7
349,Apache DeltaSpike Core-API,org.apache.deltaspike.core.spi.config,BaseConfigPropertyProducer,93,0,10,0,24,0,10,0,5,0
