|       1 |       0 |       0 |       0 |        0 | conf/CommonsConfiguration.xsd |
|      30 |       0 |       0 |       0 |        0 | {xdocs |
|       1 |       2 |       1 |       1 |        0 | NOTICE.txt |
|       1 |       2 |       1 |       1 |        0 | src/java/org/apache/commons/configuration/tree/ConfigurationNode.java |
|       1 |       2 |       1 |       1 |        0 | src/test/org/apache/commons/configuration/tree/TestDefaultConfigurationNode.java |
|       2 |       2 |       2 |       0 |        2 | conf/testDigesterConfiguration3.xml |
|       1 |       3 |       2 |       1 |        1 | conf/testComplexInitialization.xml |
|       1 |       3 |       3 |       0 |        3 | conf/configA.xml |
|       1 |       3 |       3 |       0 |        3 | conf/configB.xml |
|       2 |       3 |       2 |       1 |        1 | xdocs/index.xml |
|       1 |       4 |       2 |       2 |        0 | conf/README |
|       1 |       4 |       2 |       2 |        0 | xdocs/userguide/howto_configurationbuilder.xml |
|       1 |       4 |       2 |       2 |        0 | xdocs/userguide/howto_filebased.xml |
|       1 |       4 |       3 |       1 |        2 | src/java/org/apache/commons/configuration/ConfigurationFactory.java |
|       2 |       4 |       2 |       2 |        0 | xdocs/userguide/howto_compositeconfiguration.xml |
|       1 |       5 |       2 |       3 |       -1 | src/test/org/apache/commons/configuration/TestSystemConfiguration.java |
|       1 |       5 |       4 |       1 |        3 | src/site/xdoc/index.xml |
|       1 |       5 |       5 |       0 |        5 | src/java/org/apache/commons/configuration/JNDIConfiguration.java |
|       1 |       5 |       5 |       0 |        5 | src/java/org/apache/commons/configuration/PatternSubtreeConfigurationWrapper.java |
|       1 |       6 |       3 |       3 |        0 | conf/testdb.script |
|       1 |       8 |       4 |       4 |        0 | conf/{testFileMonitorConfigurationBuilder.xml |
|       1 |       8 |       4 |       4 |        0 | conf/{testFileMonitorConfigurationBuilder2.xml |
|       1 |       8 |       8 |       0 |        8 | conf/sample_1001.xml |
|       2 |       8 |       8 |       0 |        8 | conf/test.properties |
|       2 |       9 |       6 |       3 |        3 | conf/test.ini |
|       2 |       9 |       8 |       1 |        7 | doap_configuration.rdf |
|       3 |       9 |       2 |       7 |       -5 | src/assembly/src.xml |
|       1 |      10 |       0 |      10 |      -10 | src/test/org/apache/commons/configuration/TestConfigurationMap.java |
|       1 |      10 |       9 |       1 |        8 | src/java/org/apache/commons/configuration/Configuration.java |
|       4 |      10 |       3 |       7 |       -4 | src/site/site.xml |
|       1 |      11 |       1 |      10 |       -9 | src/test/org/apache/commons/configuration/TestConfigurationSet.java |
|       1 |      11 |      11 |       0 |       11 | conf/testcombine1.xml |
|       1 |      12 |       6 |       6 |        0 | xdocs/userguide/howto_events.xml |
|       1 |      12 |      12 |       0 |       12 | conf/sample.xml |
|       1 |      12 |      12 |       0 |       12 | conf/testMultiConfiguration_2001.xml |
|       1 |      13 |      13 |       0 |       13 | conf/test2.plist.xml |
|       1 |      14 |      14 |       0 |       14 | conf/testcombine2.xml |
|       1 |      14 |      14 |       0 |       14 | src/test/org/apache/commons/configuration/TestBaseConfiguration.java |
|       1 |      15 |      14 |       1 |       13 | src/test/org/apache/commons/configuration/TestConfigurationConverter.java |
|       1 |      16 |       8 |       8 |        0 | xdocs/userguide/howto_beans.xml |
|       1 |      16 |      13 |       3 |       10 | src/test/org/apache/commons/configuration/TestPropertyConverter.java |
|       1 |      16 |      16 |       0 |       16 | conf/digesterRules.xml |
|       1 |      16 |      16 |       0 |       16 | conf/properties.dtd |
|       1 |      16 |      16 |       0 |       16 | conf/testMultiConfiguration_3002.xml |
|       1 |      16 |      16 |       0 |       16 | conf/testValidation2.xml |
|       1 |      17 |      15 |       2 |       13 | src/java/org/apache/commons/configuration/BaseConfiguration.java |
|       1 |      17 |      17 |       0 |       17 | conf/testMultiConfiguration_2002.xml |
|       1 |      17 |      17 |       0 |       17 | src/test/org/apache/commons/configuration/TestCompositeConfiguration.java |
|       2 |      18 |      15 |       3 |       12 | src/site/xdoc/building.xml |
|       2 |      18 |      17 |       1 |       16 | conf/testValidation.xml |
|       1 |      19 |      19 |       0 |       19 | conf/resolver.dtd |
|       1 |      19 |      19 |       0 |       19 | src/test/org/apache/commons/configuration/tree/TestDefaultConfigurationKey.java |
|       1 |      20 |      10 |      10 |        0 | xdocs/userguide/howto_utilities.xml |
|       2 |      20 |      19 |       1 |       18 | conf/testMultiConfiguration_default.xml |
|       1 |      21 |       2 |      19 |      -17 | src/test/org/apache/commons/configuration/tree/xpath/TestXPathExpressionEngine.java |
|       1 |      22 |       1 |      21 |      -20 | src/test/org/apache/commons/configuration/TestPatternSubtreeConfiguration.java |
|       1 |      22 |      22 |       0 |       22 | conf/testResolver.xml |
|       1 |      23 |      23 |       0 |       23 | conf/01/testMultiConfiguration_1001.xml |
|       1 |      24 |      24 |       0 |       24 | conf/testMultiConfiguration_3001.xml |
|       1 |      25 |      25 |       0 |       25 | conf/testValidation3.xml |
|       2 |      25 |      25 |       0 |       25 | conf/catalog.xml |
|       1 |      26 |      13 |      13 |        0 | src/site/xdoc/download_configuration.xml |
|       2 |      26 |      26 |       0 |       26 | conf/catalog2.xml |
|       4 |      26 |      14 |      12 |        2 | src/java/org/apache/commons/configuration/SubsetConfiguration.java |
|       2 |      27 |      25 |       2 |       23 | xdocs/userguide/howto_multitenant.xml |
|       2 |      27 |      26 |       1 |       25 | src/java/org/apache/commons/configuration/plist/XMLPropertyListConfiguration.java |
|       2 |      28 |      14 |      14 |        0 | src/java/org/apache/commons/configuration/plist/PropertyListConfiguration.java |
|       2 |      28 |      17 |      11 |        6 | src/java/org/apache/commons/configuration/tree/DefaultConfigurationKey.java |
|       2 |      28 |      22 |       6 |       16 | src/java/org/apache/commons/configuration/PropertyConverter.java |
|       2 |      28 |      24 |       4 |       20 | src/test/org/apache/commons/configuration/TestAbstractConfiguration.java |
|       1 |      30 |      15 |      15 |        0 | conf/testMultiConfiguration_1002.xml |
|       1 |      30 |      15 |      15 |        0 | conf/testMultiConfiguration_1003.xml |
|       5 |      30 |      18 |      12 |        6 | src/java/org/apache/commons/configuration/SubnodeConfiguration.java |
|       4 |      31 |      31 |       0 |       31 | src/java/org/apache/commons/configuration/reloading/Reloadable.java |
|       1 |      32 |      32 |       0 |       32 | src/java/org/apache/commons/configuration/FileSystemBased.java |
|       2 |      33 |      32 |       1 |       31 | src/java/org/apache/commons/configuration/resolver/package.html |
|       2 |      33 |      32 |       1 |       31 | src/java/org/apache/commons/configuration/VerifiableOutputStream.java |
|       2 |      33 |      33 |       0 |       33 | conf/log4j-test.xml |
|       1 |      35 |      35 |       0 |       35 | conf/testFileMonitorConfigurationBuilder.xml |
|       1 |      35 |      35 |       0 |       35 | conf/testFileMonitorConfigurationBuilder2.xml |
|       1 |      35 |      35 |       0 |       35 | conf/testMultiTenentConfigurationBuilder2.xml |
|       1 |      35 |      35 |       0 |       35 | conf/testMultiTenentConfigurationBuilder3.xml |
|       1 |      35 |      35 |       0 |       35 | conf/testMultiTenentConfigurationBuilder5.xml |
|       1 |      36 |      36 |       0 |       36 | conf/testVFSMultiTenentConfigurationBuilder1.xml |
|       1 |      36 |      36 |       0 |       36 | conf/testVFSMultiTenentConfigurationBuilder2.xml |
|       1 |      37 |      37 |       0 |       37 | src/java/org/apache/commons/configuration/reloading/FileChangedReloadingStrategy.java |
|       3 |      37 |      30 |       7 |       23 | src/test/org/apache/commons/configuration/TestConfigurationUtils.java |
|       1 |      38 |      38 |       0 |       38 | conf/testFileSystem.xml |
|       2 |      38 |      23 |      15 |        8 | conf/testMultiConfiguration_1001.xml |
|       3 |      38 |       9 |      29 |      -20 | src/site/xdoc/userguide/user_guide.xml |
|       3 |      38 |      37 |       1 |       36 | src/java/org/apache/commons/configuration/AbstractConfiguration.java |
|       4 |      38 |      34 |       4 |       30 | conf/testMultiTenentConfigurationBuilder.xml |
|       1 |      39 |      39 |       0 |       39 | conf/testMultiTenentConfigurationBuilder4.xml |
|       1 |      40 |      40 |       0 |       40 | conf/testMultiDynamic_default.xml |
|       4 |      40 |      26 |      14 |       12 | src/site/xdoc/dependencies.xml |
|       1 |      41 |      41 |       0 |       41 | conf/testMultiDynamic_default2.xml |
|       3 |      43 |      42 |       1 |       41 | src/java/org/apache/commons/configuration/resolver/EntityResolverSupport.java |
|       1 |      44 |      41 |       3 |       38 | src/java/org/apache/commons/configuration/beanutils/XMLBeanDeclaration.java |
|       2 |      44 |      40 |       4 |       36 | src/test/org/apache/commons/configuration/event/TestSubsetConfigurationEvents.java |
|       1 |      45 |       0 |      45 |      -45 | xdocs/cvs-usage.xml |
|       3 |      46 |      43 |       3 |       40 | conf/testExpression.xml |
|       3 |      47 |      27 |      20 |        7 | xdocs/userguide/user_guide.xml |
|       2 |      48 |      44 |       4 |       40 | src/test/org/apache/commons/configuration/TestSubsetConfiguration.java |
|       1 |      49 |       0 |      49 |      -49 | xdocs/navigation.xml |
|       2 |      52 |      37 |      15 |       22 | conf/checkstyle.xml |
|       2 |      53 |      52 |       1 |       51 | src/test/org/apache/commons/configuration/event/TestDatabaseConfigurationEvents.java |
|       2 |      54 |      35 |      19 |       16 | conf/PropertyList-1.0.dtd |
|       2 |      54 |      38 |      16 |       22 | conf/sample.xsd |
|       1 |      58 |      57 |       1 |       56 | src/test/org/apache/commons/configuration/TestMapConfiguration.java |
|       7 |      59 |      50 |       9 |       41 | src/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java |
|       4 |      60 |      35 |      25 |       10 | xdocs/dependencies.xml |
|       1 |      61 |       0 |      61 |      -61 | default.properties |
|       2 |      62 |      40 |      22 |       18 | conf/checkstyle-suppressions.xml |
|       1 |      63 |      63 |       0 |       63 | src/java/org/apache/commons/configuration/resolver/EntityRegistry.java |
